Date,sender,tot_transactions,out_degree,in_degree,total_amount,max_amount,min_amount
2022-1,io1ht752tt200w534p3fkcefzp5afgnmmw5u0pa02,158,5,2,67938091000833108150700000,7499999626109445500000000,25155130000000000
2022-1,io1whlgun6qyy4kpkv22gxl0gfpxtguzafd0sdtns,62,5,5,148719215000000000000,15000000000000000000,10000000000000000
2022-1,io1wfpljwvhqgxfh7rcad5ndkdja25de5n55n7gsv,103,6,4,38639419066212298800000,9606000000000000000000,10000000000000000
2022-1,io18cqx2zz5kx9s76suwm7f94jpsm85vskw2cd08r,452,5,4,11044868849273305520000,3563654217070000000000,10000000000000000
2022-1,io1l457xee5mdxkzfwsfv0ssq5e66wu4u26854x44,920,5,3,3471827757758662000000000,541714000000000000000000,10000000000000000
2022-1,io164j8pvxzm4u8s82f6padmdygsagpz4msp8mcee,259,6,6,235835299073314970026640,70000000000000000000000,10000000000000000
2022-1,io12pvy5v2d0z8uhke2zn6r8hycuaajf58rpzxfel,44,19,2,1942190233000000000000,750000000000000000000,10000000000000000
2022-1,io15m7lfdwtzrmneu3h4zhl08xgeecpkhrsjqrjml,12,5,1,17269766419332292100000,10000000000000000000000,10000000000000000
2022-1,io1mzppp6d0zwxj0jyf74grwzrhulccz4nr3858rq,169,5,3,3847374110000000000000,1600000000000000000000,10000000000000000
2022-1,io15lzqgmc43mrs2vnth9vwdv92wf9gc64q6xk3lg,48,5,4,199216904000000000000,100000000000000000000,10000000000000000
2022-1,io1huh8dw3z49k30lfmd6klfkf20gn2rguhtulq7d,29,7,4,2075349553000000000000,1764173850000000000000,10000000000000000
2022-1,io1ds3g25qkksyue8uwsw35z7ldaqa0pt2jj9z2u0,428,5,5,1241287312220040682480,170000000000000000000,10000000000000000
2022-1,io164fmqyzs40vd3rq3tntdxpcq4dmzzh9ekfr90v,47,6,2,6210760746643685800000,2706212889643685800000,10000000000000000
2022-1,io10j57pzwxy7ef04n9wnm2adhe44ta0c4pnm8mfz,78,6,2,56316561723000000000000,10000000000000000000000,10000000000000000
2022-1,io1vgqwa8z5wj4qh0gdecwc0k0y7tzshmfu6pct89,110,5,5,1513907154921541682000000,789186063887358120000000,10000000000000000
2022-1,io1jtkh6vwwh342gmxqcwv26npvrtl6mecje75r6w,9,5,1,227115323000000000000,175000000000000000000,10000000000000000
2022-1,io1xe6d903gnz2ys22642vmr09ns02j0y027nt8nk,8,5,1,599388740000000000000,449348740000000000000,10000000000000000
2022-1,io1dq5fxzqvc7sk4qu8kj3gg59hztk4q02pmwt6l7,3305,5,5,38375524966583751205000,4750000000000000000000,10000000000000000
2022-1,io1fs7e79d6p6vz5v4qvz42vl6v6vv7kz9yv98apj,1005,9,7,21212938697782526417135,1500000000000000000000,10000000000000000
2022-1,io10xu25l66vagx2jpjfju0rneszkxyu7x7asj5ak,106,5,3,19620268418134568500000,2300000000000000000000,10000000000000000
2022-1,io10tes6fzul27mjjc3xp5csmx2rqf0dw9uf4un02,152,6,1,224024091932906579200000,80197083184838700000000,10000000000000000
2022-1,io1w48xw64x35mkepypqgnhs39q2h3mqm2ls9qnhe,84,5,4,121445212373922175317000,60000000000000000000000,10000000000000000
2022-1,io185f850xuwkft5hfmzhaawjekm3xhch0my8vkjg,47,5,4,530299874120000000000,300000000000000000000,10000000000000000
2022-1,io19nz4fnjlwdfqxmywsac4k20rn7czrz5eljemus,6740,6,3,41898603392000000000000,9800000000000000000000,10000000000000000
2022-1,io1ac20z3d3p9m6whhmv8hh8unzm76k3hda7tp0hj,35,5,3,7192395619120000000000,2375000000000000000000,10000000000000000
2022-1,io1qz4wt760sc3mkf7fq97ejwz5k5whjhrv45yazg,77,5,2,20177032891955948490000,4800000000000000000000,10000000000000000
2022-1,io1tg7dmwaueggmhcufx53462cska943w5rrc0kqc,1016,5,4,254377141000000000000,18623700000000000000,10000000000000000
2022-1,io1526cpyl2x3g4jk3fl88jy4ke05vqjvkc3ldn5q,234,5,3,34612736937000000000000,25000000000000000000000,10000000000000000
2022-1,io1x4pmu6pjn5nyds7lh302v7p8gfegn39s5x4xcc,135,5,7,45132534074190097000000,12100000000000000000000,10000000000000000
2022-1,io167z4ahjtpfax52c53h9c4zg79ey4gu0zndz5xv,184,6,6,76737569992294608300000,21790000000000000000000,10000000000000000
2022-1,io1dk2dswvmj4dla5j4jl2grwsw3eg7hshjcsef5j,38,10,1,256280967293000000000000,100000000000000000000000,10000000000000000
2022-1,io109ljupnwyp4v7h5pdvqhyvh3z49xmlaxghdylj,199,5,3,30213419483357539700000,15000000000000000000000,10000000000000000
2022-1,io132usex3rj8uf5yx0cgr9d3chswsvsachvc2yvt,1322,5,5,2953220782305419604670,570000000000000000000,10000000000000000
2022-1,io10723nyt6py0z643gwyzpxehe2gackf27dsg4v3,1053,5,7,197142617627076763790000,20000000000000000000000,10000000000000000
2022-1,io1cchljdjwh54mcclhnmvcgpjqe2cz9g6eah2j3u,12,6,2,8468447000000000000,2000000000000000000,10000000000000000
2022-1,io14z69774khaygpzc5dqpqwr0ueqmtw469n6urcn,59,5,2,9801054455626964000000,4444000000000000000000,10000000000000000
2022-1,io12tzhltqnr2j3r54s0y50up5jkulvtw38m96vjh,292,5,2,23280007743671907420000,4376110500000000000000,10000000000000000
2022-1,io1yqg3g0fzkrzmwdwemdxdyz80mje80y8nskn599,237,5,4,160475736953263776000000,13550000000000000000000,10000000000000000
2022-1,io1cek8cv6zlhauz79fxafyujn55ll7tdt38a2h3s,1531,5,5,12014870829397794690000,2500000000000000000000,10000000000000000
2022-1,io1k65lk4u4pkg34g7ayxrwdgdc7nv3umd9tapj43,5419,5,1,12335939989000000000000,1800000000000000000000,10000000000000000
2022-1,io12ek2nsk8y3jjhusp9k38kjvr9plsng9m4a2g7e,51,5,3,31507131447000000000000,19480000000000000000000,10000000000000000
2022-1,io15lchlhad6dya59fncqtcfm44njwxm6m0j29aq9,387,8,6,979477567073831579170000,500000000000000000000000,13965000000000000
2022-1,io1u0046yp42xca8kq303vjyw4k9uddz42j33kmn7,91276,45639,1,5020180000000000000000,100000000000000000,10000000000000000
2022-1,io1wg4jthjqx88yvy5j7cvy5rldk074reuz82czka,60,17,2,1425385318000000000000,309000000000000000000,10000000000000000
2022-1,io1ssnutu04fpf4gz6d3t8htn64upvxt30ezkt232,351,67,1,477548462960381739938141,248227674377465460000000,11052073215626165
2022-1,io14np40gdmmf9uq2jjesfasewhd2vp8ketscld8p,41,6,4,840182755612000000000,550000000000000000000,10000000000000000
2022-1,io12rdxgye6w8crhmn9ld4jfv8hz5kzr6uyd3umwg,295,13,10,3479596452865990562000,800000000000000000000,10000000000000000
2022-1,io1rzud5a92vujxdfzyg8c8dr4cl4nhhrdlwpysfz,712,8,5,3401529293498230216000,700000000000000000000,10000000000000000
2022-1,io1he2uzmvedelr3q09s00h8fekj7qxtnzsnnweu2,1118,361,544,37033251493880040000000000,13000000000000000000000000,10000000000000000
2022-1,io146uqrwju7y3nk23hvkys6nu03jq5r7jr63k6xk,1695,198,146,6534304240482442102871016,150802753004586320000000,1
2022-1,io1dr6n52fcrvgqt0jfmjadc93qg8pnwfed6qngq0,30,14,1,43580150000000000000000,5000000000000000000000,10000000000000000
2022-1,io1lcgtz6qnczsp0mtknrv5n6q3mkv975gxqaa5rr,698,9,5,2689696103897067680105,309000000000000000000,10000000000000000
2022-1,io1zjkf0sl479c5uh0rrfak8v766tqkncth2savrv,158,5,3,32250984543738546350000,9550000000000000000000,10000000000000000
2022-1,io1cr675n77vnlfntxknwws2rcjhtweaqezckycu9,4956,12,6,52216581309631095310000,2050000000000000000000,10000000000000000
2022-1,io1c5hw7khhpn72gh9syduugy7xcj2l8arpp8lctv,144,6,3,7664922050978819971887,1900000000000000000000,10000000000000000
2022-1,io1msfcv8lffln0xl9nnwrvp774qpjuwm24mmv6yy,128,40,47,495164820118231762524628,375000000000000000000000,99403399584352543
2022-1,io1zh88jlem8vvzp9z6t73rs4qd72jnzpm8pv8ndu,64,17,13,150338870000000000000000,27870800000000000000000,10000000000000000
2022-1,io12cnx88uate376uqeqz6dz7lfmt3lv5hlkfgesp,309,7,4,2102248379000000000000,580000000000000000000,10000000000000000
2022-1,io1ujrhg2h94u5elmglysyqjydghlxctrv65skk63,88,9,6,3952499560295240046000,1900791644760000000000,10000000000000000
2022-1,io146rtrm937m9tkc4etdtnum7r90ryx6t44mwu20,80,5,4,10035991971056578048611,5005000000000000000000,10000000000000000
2022-1,io1zl7lzwsm3yq3hl05mnc48edx6ztxhzzxxlvdxg,215,7,9,87610196882287929935576,15000000000000000000000,10000000000000000
2022-1,io1p7q5sflk2x7t7jt3ja0kad2m9dk9hj605n3f53,472,47,51,42223599597316116042478365,20000000000000000000000000,1000000000000000000
2022-1,io1ypu79w7vzzvrtf4y96qd9cxhyy5pfqge63a9f5,566,6,4,4588531542377213780000,1100000000000000000000,10000000000000000
2022-1,io1qtr2fgafam2melxtk6dak7mmk5ttgmltkynyv2,279,14,9,52890083062137605190352,10000000000000000000000,1103603998600352
2022-1,io1655yqer2gelst73drm03s83fuzfq2mcahh6s2l,54,17,3,1477838286000000000000,940000000000000000000,10000000000000000
2022-1,io1qrk4mzurca78dqq8fpexjy9uj23n0md9xddvnu,148,5,4,339671027213893441000000,45000000000000000000000,10000000000000000
2022-1,io1q7h9qydmxs982te6fp0z76wpsj0fsj547ya4th,11,5,3,110303999778526933000,59289500000000000000,10000000000000000
2022-1,io1hvw47txn0tw7z55mxrahxck95w5wyxgdfes2n3,344,9,4,2739682980825184869069,1000000000000000000000,0
2022-1,io1mll5k2jl3s8w0peazhpywgmvt4e7hcelg06dnp,135,7,4,85175103118000000000000,38230000000000000000000,10000000000000000
2022-1,io1j7fprw8casdtdfj3w9tllw50pj3wdqxvw64syh,100,5,2,37286063772000000000000,15850000000000000000000,10000000000000000
2022-1,io1kdygyfgcqfwr2yt4twg4n5e3kr6znj7msjjndv,49,5,4,5531641391000000000000,2100000000000000000000,10000000000000000
2022-1,io1qw4uec8mvnd55sjxw4tl38tceupexx4fzqqu3w,1144,6,1,3198015384000000000000,1600000000000000000000,10000000000000000
2022-1,io14y6sx8kd4ta0lqsnlfj86lsuy5e5v3rgk4s77l,208,5,2,59406567682785598200000,21000000000000000000000,10000000000000000
2022-1,io19g60nkqqtm8jqhdzw3mv6ar4ufq0fvwz5jphc6,63,5,7,1311270592000000000000,750000000000000000000,10000000000000000
2022-1,io12lhgwmwsavxue5skpapns4xud2stvnraqcrszm,80,8,6,13174514945001586320000,1600000000000000000000,10000000000000000
2022-1,io1wh3np7k7hxmzyfhhn5r9glu3f6dhpkekdvl842,556,17,2,13571014983405115950000,939215122718627460000,10000000000000000
2022-1,io13sljt7gkt96chyflw7phskd4jjaym3xdamkcua,34,6,2,11841748487000000000000,6500000000000000000000,10000000000000000
2022-1,io1ddg9zr5w8wq4dqvhd22efgy4r2avyv7k9ny5lz,27,5,2,4409360000000000000000,3200000000000000000000,10000000000000000
2022-1,io1x4rp9hwsww0mcw4hc3c6gcs4t0sj0qh5w5n88l,1539,6,4,71538572771156462049000,5842351000000000000000,10000000000000000
2022-1,io10vd430dld9qa2fvwmgemunnn93dna79my5qek9,56,6,3,521005186902000000000000,400000000000000000000000,10000000000000000
2022-1,io18w4pgkku3xft04dm7jlp3zusg4mumsgrzg27qw,90,7,4,87615309264094970810000,38326096529153627000000,10000000000000000
2022-1,io1ncul3v2v6r3knzjn388rr08yn4nxxyadwz0etk,37,5,3,1443224139848920230000,1011000000000000000000,10000000000000000
2022-1,io1klyqr9gnhzm5vum7eend2snunvemygfgkpjukt,283,10,3,4353613812528117170000,823489200000000000000,10000000000000000
2022-1,io17p6wpx6fz56mkr7dz9yhzp9qhd4h6xpu49xfez,10,6,3,135200000000000000000,42590000000000000000,10000000000000000
2022-1,io1f3za9kqrd5puhx5g8mpvlh4yydjz39f3dtpuj0,180,7,4,16539053799607630800000,4802000000000000000000,10000000000000000
2022-1,io1tujsdqtjv4m63m2uxmk43ulft6jydhzvvcyfut,173,10,10,58410258913054256000000,12142139649054256000000,10000000000000000
2022-1,io1mef04sav2lerl3teht8wt5kyc00hjlue3cf9jk,18,5,4,443430080000000000000,212598000000000000000,10000000000000000
2022-1,io18wnsez2ahdcn9acnx5x9qcm2apd66m7fyvrhw9,1259,9,4,6304155893000000000000,2320000000000000000000,10000000000000000
2022-1,io1yesjzntrqz297zsnuc5l7kj2z6jzzg80pfc3j5,802,6,2,13147163364000000000000,2200000000000000000000,10000000000000000
2022-1,io1pjyr7kdc3sst4xufzr2tl9q5ryelhx5khx9rms,185,5,2,595704051316378050291,321396645028930780000,24210000000000000
2022-1,io10n6rzm6vmaktke39n9zdz0j8zqpfv3svmll24l,86,8,3,878956844705513357950000,320760274349128880000000,10000000000000000
2022-1,io1kh8x0n4c44ap4p3fg7upcgdmjuktkmcxay5nfa,21,5,3,207996641000000000000,200000000000000000000,10000000000000000
2022-1,io1av3pwtgxswzmq05agvg2va6surt70zyq509hde,411,13,11,5608440844094278148958,1655050104660991400000,10000000000000000
2022-1,io1qpkl9ta2l57lrespe9tpuk3ldw3n8lvdg659ye,909,9,12,155780101274432460680000,25999317611000000000000,10000000000000000
2022-1,io1gm2wqcyll72ey2wkk66683lw7luyd065l4vwwf,15,7,3,767240758000000000000,400000000000000000000,10000000000000000
2022-1,io102ayq70cgwucsluskww58983pdy90r9x3fjk6w,33,5,4,1621312436000000000000,560792100000000000000,10000000000000000
2022-1,io1ulrfdvduy9x40n7j468cg5wlj44efc8qanhga9,2037,5,5,399993657229000000000000,24700000000000000000000,10000000000000000
2022-1,io1dahkfl44zc29shkdaha4j2txpxurcpfma68w3q,138,6,5,377464898826449958200000,84824000000000000000000,10000000000000000
2022-1,io14y6vkn4xysy77r87yf5vnhu7zh7gu2l42hyzur,66,6,5,18890570001000000000000,6800000000000000000000,10000000000000000
2022-1,io1aju7gmadhqq4m26pa4y6g04xcajaeef6zsepmv,1162,6,4,2036172226824397460000,837000000000000000000,10000000000000000
2022-1,io1za3d30vdpsyy8axt83grhrn0lgvw6uqfraa9fw,68,6,3,2136448575801374349000,1000000000000000000000,10000000000000000
2022-1,io1t40pke3wn865xgdsyk5630znhynvn8322fhfle,72,6,3,1095424471059660000000000,200000000000000000000000,10000000000000000
2022-1,io1ap2v2v0nnspgs7fx8tvratmgytakpnuka2xxgw,120,5,4,5346749495443859805000,1600000000000000000000,10000000000000000
2022-1,io1xjvekpxlu82rwk4decg5jz57pl4drkcrgkdvtf,15,5,4,2457647034000000000000,1240000000000000000000,10000000000000000
2022-1,io1ymjw80df708krwpys6qgvq4dghh88gsxa8hwyd,40,7,3,2863197049000000000000,1856638556000000000000,10000000000000000
2022-1,io1u48xplwwlexgzgy3gmctx23g2ap9p8urhd0rgj,122,5,3,24262453089000000000000,9600000000000000000000,10000000000000000
2022-1,io1n8hajsyzw6fln3979dpqz7f6dfh8khn694ug6s,61,5,1,13993640054931579700000,4331000000000000000000,10000000000000000
2022-1,io10dqwuusmwpr6gsd8z2x0lt3e9hva5qrgvmscnm,252,6,3,6426635037797943781269,750000000000000000000,0
2022-1,io1sx0n354ls73a5690m2l0dmy6h2704xuuvlut98,18,8,2,1967787018000000000000,1700524403000000000000,10000000000000000
2022-1,io18pzy2xrrwzerpujsl3js43e87kxdrykt5tpdmq,81,8,6,39350482825888006476392,19720000000000000000000,10000000000000000
2022-1,io1uz8rqj3lrwpf4zysr367ay8dgrlmjdt3yd3ju6,274,8,6,6843218259371039842398,905000000000000000000,10000000000000000
2022-1,io1du5q3jc43kdvcjzxslrm0yhass09kuf0dmrtjs,295,5,4,22539256905717592408000,5758434622897099100000,10000000000000000
2022-1,io1ezfeex4d3zn5f4yj3yvaxn7qhpwqt9hq4v3f55,52,5,3,120150972942000000000000,49000000000000000000000,10000000000000000
2022-1,io1regfhexprlc3h0tu94g4nekd436sup2crdxn9m,60,6,5,7107381615000000000000,2060000000000000000000,10000000000000000
2022-1,io1e7pa7d3q6qqk8c0ndj3rj0lgk7qfdmzegntz3j,2195,5,3,915108894000000000000,148000000000000000000,10000000000000000
2022-1,io1n6wc8djcxxyvspmzd3g9kgawar86v8rcvq0de6,314,9,6,101843566909218391095363,19900000000000000000000,10000000000000000
2022-1,io1lncjkkjev4g2xkjhznlgj2zu7ak2ah4zzfz7wn,61,6,1,677632237500000000000,500000000000000000000,10000000000000000
2022-1,io149cfuapz8cq6j4mz555hjayd2h3zemcp5zxjku,17,5,2,146000683736100000000000,70000000000000000000000,43179000000000000
2022-1,io1mxhxc9ukf3t3rw0tlut0dnu2xpnd3rlljtc74t,163,5,3,13934235201704365330000,8000000000000000000000,10000000000000000
2022-1,io10lrp33l7wd543k8vazw8qxxg200v3y62fhs8qs,48,7,7,1417495335000000000000,1003000000000000000000,10000000000000000
2022-1,io1cr4r2gg6kz456wxth259v07kmgc5cv8q9af38y,20854,5,2,51670956451000000000000,5500000000000000000000,10000000000000000
2022-1,io1mz3qkn80tryynzs7zl349jy7r4cpmx4xutfmy2,1139,7,8,23137301194080350791817,1527100934328182100000,10000000000000000
2022-1,io1tm5547j2k0hgugp0y7p0qghpzy3yrt6ama4txd,30,5,4,3010104077531693550986,1000358500000000000000,10000000000000000
2022-1,io1eada8jr60mcdh4l6wc7pl0ffjahtsw974vxre9,113,6,3,2626097271000000000000,840000000000000000000,10000000000000000
2022-1,io14lmg2407dl29l3s353996r25aal038gra7g5hq,37,5,3,403541860000000000000,130000000000000000000,10000000000000000
2022-1,io1s934w6tmfxfhr6fu4urg5dp8jqwx0s2rcuy922,26,6,2,1753643951000000000000,750000000000000000000,10000000000000000
2022-1,io1aqxe7fscc33dnv7k2rv6sdxmmhg4lu457d4hrl,207,7,5,1134520507011658255000000,150000379673421080000000,39145000000000000
2022-1,io1vv6m970w8jnln728355ez7r8a0jsqn3y4n939p,25,6,4,35433396000000000000,10000000000000000000,10000000000000000
2022-1,io15xaflmp3arc5jj6u5q9pqn8zyey80pe9y50l4c,14,5,4,4231015196000000000000,1200000000000000000000,39145000000000000
2022-1,io1x2gc6s0n8zhpe9cndjktfq7v95pvdqmjfzlxjz,25,5,1,69281792210000000000000,44560000000000000000000,10000000000000000
2022-1,io1d4rm66v4tdk6wawwjndr8f90j9c7l6gfpm5jjw,16,6,3,990840827000000000000,750000000000000000000,10000000000000000
2022-1,io1u92vvlayp2hktdrcqh6gxy0r7gmewr9jmk58mu,87,7,8,72859989642649126200000,14425385600000000000000,10000000000000000
2022-1,io1z37d4c4l06qfh9uf45rktzvuq6ekr3ww6tju03,8865,567,418,31524065640908488860291591,375142419725888150000000,1
2022-1,io16y9wk2xnwurvtgmd2mds2gcdfe2lmzad6dcw29,626919,16917,2,13774347988916556729382319,16314653873333399000000,131944623440055
2022-1,io1lr0nm9snfvd5s4lf9thcyvfaxhylhphzgkkqxu,142,6,5,147440093305107934660000,42987000000000000000000,10000000000000000
2022-1,io1p5rs093e2te0hfva6phjksj6eeqtfyh78wmd5f,522,187,693,5354893171988050000000000,669979000000000000000000,10000000000000000
2022-1,io1gtkkpkpg7xhdv9phcjp6pc0s9d38evmq8kd666,77,5,2,1049300374449399735089,961549194000634870000,10000000000000000
2022-1,io1juv9r5etplx4aswarh2cupge3rnvjre0zw5kgs,356,41,28,119508689827643158651119,5972488850168723000000,1
2022-1,io17rkla3gl5r5my9p4r8zz2q08zvzpl7ljga3xrj,532,187,106,1418333318888061395720000,107201130000000000000000,10000000000000000
2022-1,io1uvfzu3rt7vgrdk3pyd6cq0eyk00fd5xfx5lc8s,488,488,2,10227999999856000000000,425000000000000000000,3692307692000000000
2022-1,io1tpvwcyalefsy0uxl36zdqtu8x7ypn5gxnngvxz,958,10,8,19480457176526769178000,3820000000000000000000,10000000000000000
2022-1,io19msajm9hv4u793jvnwcy23plkwzffywjh257sz,39,6,5,43959086481218014774,19000000000000000000,10000000000000000
2022-1,io1q5fnqewwg36jwl2wcfm0dw5h6v5c0unx4lyvfr,302,6,7,6687837958542908732515,909000000000000000000,10000000000000000
2022-1,io1m4kcfv08n0mdla93fez49dsg30qawtmujdkhc6,33,12,110,1699612395908680000000000,1000000000000000000000000,10000000000000000
2022-1,io18jl2uwzvl44rmks07nvrvqnzuaxv966ajy5yhp,254,9,4,14265804230566251193000,1000000000000000000000,10000000000000000
2022-1,io1e0843m5p2paess9jua5qsvnus07lpuaxvcqjm2,16,5,3,1543606881000000000000,789066480000000000000,10000000000000000
2022-1,io1xdvcv2gz28wlp9xsvr77m6mlwtte56llagy95p,45,5,4,3087949865000000000000,1250000000000000000000,10000000000000000
2022-1,io1sg799e043u2r8j9te3cjuxneul35z2h6xlvr8e,20,11,1,100100000000000000000,10000000000000000000,10000000000000000
2022-1,io1rhmv8g4ppdcr8r8r6kk5e8g8ta20j56ccuw9pg,141,6,4,186327161022677303300000,50000000000000000000000,10000000000000000
2022-1,io10h8y9r9z8ew6n37kxq8zx600faxkh2sqx2z6en,214,7,4,94858962040794250000000,24000000000000000000000,10000000000000000
2022-1,io1hu4stxx7r4hsp9sry7kmwgrcp04r0m8459266r,485,11,6,8573849418185777842088,2250000000000000000000,10000000000000000
2022-1,io1wyksne4m4kl8ypmh0yfhrj8nepxdmg2d7ms7yx,11,5,4,776541906000000000000,750000000000000000000,10000000000000000
2022-1,io185t6cvkp3tfckgat3pr967nm99pf8v95h9lp5p,12,5,2,13468447000000000000,3000000000000000000,10000000000000000
2022-1,io1u7a5xna88fckhg7qgew3cpstvw420ppgrascm2,61,7,6,11809259062000000000000,2800000000000000000000,10000000000000000
2022-1,io174uwt3kmp2uew89s34pj5elk5mn7425rcuskzw,8514,6,4,111180599718633533728888,21000000000000000000000,10000000000000000
2022-1,io1z2wmt6y74ctc9l4y4ly73gkynp0p4haj2d326m,522,22,16,2058345152513991270451171,175592995964415410000000,16586979344
2022-1,io1knzehfpzaaxkcmcr886rr25fzx5sdffehjk56y,111,7,2,5805868308000000000000,1100000000000000000000,10000000000000000
2022-1,io1qnvr74hgs8x36ufklksf3wmr0099tcjxcmmat3,105,6,3,33507270011271792100000,5950000000000000000000,10000000000000000
2022-1,io1trrdpalv3x2hfl3wln8y5xsegpz4nyjc30ra7t,939,6,5,713270201000000000000,255000000000000000000,10000000000000000
2022-1,io13szzhlcxm6h5s2ycpy67sd5f8d6wmvvwge3z80,108,6,2,8358600188648440940000,4269304443202955100000,24351000000000000
2022-1,io1npud82dk78vv77hgj8dws8g0g30e0l5cy7vr6k,21,5,0,3249400000000000000,1000000000000000000,0
2022-1,io15y8lav8qllxjs3k5asde8fclu8ncx6p8vafdqq,70,5,2,136531201799597000000000,80000000000000000000000,10000000000000000
2022-1,io14f8vkjap5drquwt94akafk26rermzw6j5aw0lv,59,6,6,53636383013872796100000,12959623000000000000000,10000000000000000
2022-1,io1cxlf5n2agklw4jhzj6nm6hadhlq5vqkyfw3egv,51,11,14,1474168935000000000000000,199797003000000000000000,5000000000000000000
2022-1,io195nq3zxzhcx3dfa89cwxdzra6h7aluylnfj9lz,211,5,2,639128841606488891122,408806500000000000000,10000000000000000
2022-1,io17fp0tmy6krapdysdggzgl6mxk59erwesgfy4lf,10,5,3,3432190553000000000000,1999000000000000000000,10000000000000000
2022-1,io109xk4es3m0ktjndmn3w68wrcef3nh642mjtm0a,450,8,7,179288160940211511560000,12000000000000000000000,10000000000000000
2022-1,io1jk6d866n572hyd2qzczqq3eyv37ctgfkqra9u6,625,13,7,46718910491935982676535,5500000000000000000000,10000000000000000
2022-1,io1ts9tnswpw024advds8e5ykhq5w3c0wlnys9zap,114,7,5,1598238470664411020000,400000000000000000000,10000000000000000
2022-1,io1gu6smeh5zg93qly2j37kxnksec5xqpw3f87mqd,577,7,5,30382498242011802135967,5017406700978695000000,10000000000000000
2022-1,io1098h946aa5us8h4fql6zptv9kjqn7cu9x9uzm0,55,8,7,220636266127000000000000,194000000000000000000000,10000000000000000
2022-1,io14qan2v2qhmtm4lndscqfax0g8nvmyl8sqaze2e,89,5,4,14239596389683764285000,6000000000000000000000,10000000000000000
2022-1,io1lpuxmz93x2qtkxm5yqrcqjdhfewvte2x737nk3,33,5,5,45697932710492615580000,22033228495590000000000,32946000000000000
